datetime,date,symbol,yahoo_symbol,hour,minute,open_price,high_price,low_price,current_price,current_volume,current_turnover,cum_turnover_day,vwap_session,return_1d,return_2b,return_3b,return_4b,return_8b,return_10b,return_16b,intraday_return_from_open,return_vs_prev_close,distance_from_day_high,distance_from_day_low,price_vs_vwap,price_position_recent_8,pos_in_20bar_range,pos_in_60bar_range,recent_20_high_dist,recent_20_low_dist,recent_60_range_percentile,day_range_percentile,volume_ratio_4,volume_ratio_8,volume_ratio_20,volume_ratio_20d,relative_volume_by_slot,rsi_6,ema_5,ema_10,ema_20,ema_40,sma_5,sma_10,sma_20,sma_60,price_vs_sma20,price_vs_sma60,price_vs_ema5,price_vs_ema10,price_vs_ema20,price_vs_ema40,ema5_vs_ema20,ema20_slope,ema40_slope,ma_bull_stack,ma_bear_stack,lr_slope_8,lr_r2_8,lr_slope_20,lr_r2_20,adx_14,up_bar_ratio_8,up_bar_ratio_20,consecutive_bull,consecutive_bear,rsi_14,stoch_k_14,stoch_d_3,macd,macd_signal,macd_hist,roc_10,cci_20,williams_r_14,mfi_14,atr_14,atr_14_over_price,rolling_volatility_20,avg_range_20,range_vs_avg_20,gap_size,gap_size_from_prev_close,drawdown_from_day_high,downside_vol_20,intraday_range,body_ratio,upper_wick_ratio,lower_wick_ratio,bullish_candle,bearish_candle,large_bull_candle,large_bear_candle,close_location_value,excess_return_kospi_1b,excess_return_kosdaq_1b,excess_return_kospi_4b,excess_return_kosdaq_4b,kospi_defense_score,kosdaq_defense_score,sector_return_1b,sector_return_4b,sector_excess_return_1b,sector_excess_return_4b,sector_defense_score,bar_index_in_day,is_morning_session,is_lunch_session,is_afternoon_session,is_opening_bar,is_near_close,is_monday,is_friday,opening_range_breakout_up,opening_range_breakout_down,daily_ema20,daily_ema60,daily_ema20_slope,daily_ema60_slope,daily_rsi_14,daily_return_5d,daily_return_20d,daily_box_breakout_20d,daily_near_20d_high,daily_volume_surge,daily_volatility_20d,er_5b,er_20b,dd_20b,p_up_20b,timeframe,company_name,sector,industry,currency,market_cap,exchange
2026-02-05T11:45:00+09:00,2026-02-05,005930,005930.KS,11,45,161300.0,161300.0,160000.0,160200.0,1610258.0,257963331600.0,3382774308800.0,163651.67448277093,-0.0068195908245505255,-0.008663366336633671,-0.0074349442379182396,-0.012939001848428888,-0.01536570374923174,-0.018983466013472117,-0.04415274463007157,-0.022574740695546103,-0.05038529934795499,-0.023170731707317094,0.0012499999999999734,-0.021091592821644634,0.05405405405405406,0.02127659574468085,0.2459016393442623,-0.05430932703659974,0.0012499999999999734,0.2459016393442623,0.05,1.082629008867395,1.2522769464464218,1.1667558862460505,1.1667558862460505,1.8356813179584885,5.714285714285708,161324.61297158623,162326.88179344987,163583.45693037816,163939.56939085852,161360.0,162200.0,164630.0,163785.83333333334,-0.026908825851910345,-0.021893427901273577,-0.006971118361116524,-0.01310246195794107,-0.02068336856225117,-0.02281065763899126,-0.013808510965465759,-0.005529291078833709,-0.0028843579568983424,0.0,1.0,-435.71428571428686,0.940834386852088,-436.39097744361516,0.7790538805104383,48.46217460922319,0.25,0.4,0.0,2.0,9.523809523809533,2.2222222222222223,6.48786717752235,-1218.907991481712,-631.5912004682936,-587.3167910134185,-0.018983466013472117,-101.46047844325628,-97.77777777777777,25.474497615078874,1378.5714285714287,0.008605314785090067,0.006761195113789922,975.0,1.3333333333333333,0.0,-0.03971547125074096,0.023170731707317073,0.006175038411283641,0.008114856429463172,0.8461538461538461,0.0,0.15384615384615385,0.0,1.0,0.0,1.0,0.15384615384615385,0.0021573774797178924,0.0015144234456373473,0.00037224499004628875,-0.0008275704799094452,0.0021573774797178924,0.0015144234456373473,-0.008149010477299212,-0.015028901734104094,0.0013294196527486868,0.002089899885675206,0.0013294196527486868,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,-0.003121098626716612,-0.024968789013732784,0.0018726591760299626,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T12:00:00+09:00,2026-02-05,005930,005930.KS,12,0,160100.0,160400.0,159600.0,159900.0,1868417.0,298759878300.0,3681534187100.0,163561.0613010595,-0.0018726591760299671,-0.008679479231246123,-0.010519801980197974,-0.009293680297397744,-0.02141982864137082,-0.019619865113427393,-0.04991087344028522,-0.02440512507626602,-0.052163604030823985,-0.025000000000000022,0.001879699248120259,-0.022383452833683593,0.07317073170731707,0.030612244897959183,0.13636363636363635,-0.05608028335301063,0.001879699248120259,0.13636363636363635,0.06818181818181818,1.2468708807346889,1.406347870913208,1.2930565075224143,1.2930565075224143,2.2872906763678813,6.25,160849.7419810575,161885.63055827713,163232.65150843738,163742.51722545078,160880.0,161880.0,164277.5,163810.83333333334,-0.026646984523139183,-0.023874082401957653,-0.005904529092557453,-0.012265638101599863,-0.020416573998156995,-0.023466826396470797,-0.014598240642171412,-0.005997002230449078,-0.003250750180841311,0.0,1.0,-465.4761904761996,0.9510186308357442,-467.3308270676741,0.8202461860231731,54.42905176876089,0.125,0.35,0.0,3.0,8.411214953271028,3.1914893617021276,4.1034211026874265,-1349.4862620723143,-775.1702127890977,-574.3160492832166,-0.019619865113427393,-99.72164838468761,-96.80851063829788,24.41010504373139,1385.7142857142858,0.00866613061735013,0.006740423682068212,965.0,0.8290155440414507,-0.0006242197253433209,-0.03971547125074096,0.025,0.006144288691114663,0.0050031269543464665,0.25,0.375,0.375,0.0,1.0,0.0,0.0,0.375,-0.002951781770418882,-0.004002857933503523,-0.0038544905123686357,-0.007985830981845465,-0.0018726591760299671,-0.0018726591760299671,0.0011737089201877549,-0.006984866123399325,-0.003046368096217722,-0.002308814173998419,-0.0018726591760299671,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,-0.000625390869293363,-0.010631644777986282,0.0006253908692933083,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T12:15:00+09:00,2026-02-05,005930,005930.KS,12,15,159850.0,160300.0,159600.0,159800.0,1451956.0,232022568800.0,3913556755900.0,163492.41469401674,-0.000625390869293363,-0.0024968789013732895,-0.00929944203347799,-0.011138613861386149,-0.02143294549908148,-0.0178242163491088,-0.05275637225844698,-0.02501525320317266,-0.05275637225844698,-0.025609756097561,0.0012531328320801727,-0.022584623885623434,0.05263157894736842,0.02040816326530612,0.1111111111111111,-0.05667060212514763,0.0012531328320801727,0.1111111111111111,0.045454545454545456,1.011105611684334,1.0477755383182115,0.9718012155178735,0.9718012155178735,1.9881948948308426,6.896551724137936,160499.82798737168,161506.42500222672,162905.7323171576,163550.19931201416,160560.0,161590.0,163927.5,163822.5,-0.025178813804883293,-0.02455401425323145,-0.004360303659806664,-0.01056567874747516,-0.01906459811439376,-0.022929958678067353,-0.01476869042951745,-0.006306456215644296,-0.0035407184295207506,0.0,1.0,-430.9523809523869,0.9397877223178398,-491.4661654135343,0.8530306357764048,58.907486783563236,0.125,0.35,0.0,4.0,8.411214953271028,4.545454545454546,3.319722043126299,-1444.3896220840397,-909.0140946480863,-535.3755274359535,-0.0178242163491088,-88.12439796339625,-95.45454545454545,24.10135241748324,1364.2857142857142,0.008537457536205972,0.006743184433120619,970.0,0.7216494845360825,-0.00031269543464665416,-0.03971547125074096,0.025609756097560974,0.006149258419616388,0.004380475594493116,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.0,1.0,0.0,0.0,0.2857142857142857,-0.0019003975593762101,0.00048676790117008206,-0.004326570712520517,-0.003776488604507078,-0.000625390869293363,0.00048676790117008206,0.0,-0.009291521486643473,-0.000625390869293363,-0.001847092374742676,-0.000625390869293363,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,0.0084480600750938,-0.006883604505632079,0.0,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T12:30:00+09:00,2026-02-05,005930,005930.KS,12,30,159800.0,160200.0,159500.0,159800.0,860130.0,137448774000.0,4051005529900.0,163452.21734806054,0.0,-0.000625390869293363,-0.0024968789013732895,-0.00929944203347799,-0.0178242163491088,-0.022031823745410017,-0.05331753554502372,-0.02501525320317266,-0.05275637225844698,-0.025609756097561,0.0018808777429466517,-0.022344250860074855,0.09090909090909091,0.030303030303030304,0.102803738317757,-0.05667060212514763,0.0018808777429466517,0.102803738317757,0.06666666666666667,0.5941395267392316,0.6175026385722697,0.5712396544044256,0.5712396544044256,1.0918282113102822,10.0,160266.55199158113,161196.16591091274,162609.9482869521,163367.26276020857,160200.0,161230.0,163540.0,163825.0,-0.022869022869022815,-0.024568899740576855,-0.0029111002001568353,-0.008661284857633289,-0.01728029752517657,-0.021835848259541546,-0.014411149625579212,-0.005951143603967202,-0.0034909609240554307,0.0,1.0,-377.38095238097156,0.8969429196233283,-493.23308270677046,0.8550402262474082,61.0301282929972,0.125,0.3,0.0,5.0,15.254237288135585,6.666666666666667,4.8012035246077795,-1502.283825830178,-1027.6680408845048,-474.61578494567334,-0.022031823745410017,-78.02336123654379,-93.33333333333333,29.609110392963288,935.7142857142857,0.005855533702842839,0.006592166694956229,960.0,0.7291666666666666,0.0,-0.03971547125074096,0.025609756097560974,0.006149258419616388,0.004380475594493116,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.001134429200859488,0.0008529686751583831,-0.0015299399750395848,-0.001125914878133294,0.001134429200859488,0.0008529686751583831,0.0011723329425556983,-0.005820721769499437,-0.0011723329425556983,-0.003478720263978552,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,0.008760951188986343,-0.001877346683354153,0.007509386733416771,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T12:45:00+09:00,2026-02-05,005930,005930.KS,12,45,159800.0,159800.0,158500.0,158600.0,1542765.0,244682529000.0,4295688058900.0,163365.54061913377,-0.007509386733416723,-0.007509386733416723,-0.008130081300813052,-0.009987515605493158,-0.022797288971041274,-0.028781383955909345,-0.05986959098992295,-0.032336790726052445,-0.05986959098992295,-0.03292682926829271,0.0006309148264984632,-0.029171027139952566,0.02631578947368421,0.009174311926605505,0.009174311926605505,-0.06375442739079107,0.0006309148264984632,0.009174311926605505,0.01818181818181818,1.0782406135795144,1.0573488370817936,0.9935899180150575,0.9935899180150575,2.0078674930096785,0.0,159711.0346610541,160724.13574529224,162228.0484500995,163134.71335727154,159660.0,160760.0,163090.0,163810.0,-0.027530811208535177,-0.03180514010133695,-0.006956530357542179,-0.013216034638745655,-0.02236387902561421,-0.027797353879798314,-0.015515281192694852,-0.006154424675788306,-0.0037119489701161745,0.0,1.0,-397.6190476190596,0.8907093353773488,-499.6992481203023,0.8600154349556962,63.820122145553114,0.125,0.25,0.0,6.0,13.846153846153854,1.8181818181818181,4.343434343434343,-1626.2489845961973,-1147.3842296268433,-478.86475496935395,-0.028781383955909345,-83.50413725043713,-98.18181818181819,17.91162134730787,935.7142857142857,0.005899837867050981,0.006655067914919678,1005.0,1.2935323383084578,0.0,-0.03971547125074096,0.032926829268292684,0.006184242959163803,0.00819672131147541,0.9230769230769231,0.0,0.07692307692307693,0.0,1.0,0.0,1.0,0.07692307692307693,-0.0015679483388811866,-0.0012456521091749329,-0.00525724195802002,-0.003884603141575682,-0.0015679483388811866,-0.0012456521091749329,-0.008196721311475419,-0.005868544600938996,0.0006873345780586959,-0.004118971004554162,0.0006873345780586959,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,0.011034047919293855,-0.005674653215636871,0.0,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T13:00:00+09:00,2026-02-05,005930,005930.KS,13,0,158600.0,160400.0,158500.0,159700.0,1330916.0,212547285200.0,4508235344100.0,163302.70490369594,0.006935687263556201,-0.0006257822277847547,-0.0006257822277847547,-0.001250781738586615,-0.010532837670384154,-0.018438844499078066,-0.0256253813300793,-0.0256253813300793,-0.05334914048606998,-0.026219512195121975,0.007570977917981114,-0.022061513958513745,0.36363636363636365,0.11009174311926606,0.11009174311926606,-0.05726092089728452,0.007570977917981114,0.11009174311926606,0.21818181818181817,1.026591437679325,0.9523799641958384,0.8474622030925217,0.8474622030925217,1.7407509846131093,28.94736842105263,159707.35644070274,160537.92924614818,161987.2819310424,162967.16636423388,159560.0,160460.0,162660.0,163806.66666666666,-0.018197467109307808,-0.0250702047128728,-4.606200281997985e-05,-0.0052195094958737975,-0.014120132789289586,-0.02004800376127125,-0.014074719096220267,-0.005637925523253484,-0.003564856235167224,0.0,1.0,-334.52380952381714,0.7426521072580721,-465.86466165413793,0.8307519350965367,65.5274717520624,0.25,0.25,1.0,0.0,27.027027027027017,23.076923076923077,10.52059052059052,-1617.0906447735906,-1241.3255126561928,-375.7651321173978,-0.018438844499078066,-61.93654717758531,-76.92307692307693,25.315659802649904,985.7142857142857,0.006172287324447624,0.006823346903523657,1055.0,1.8009478672985781,0.0,-0.03971547125074096,0.02621951219512195,0.006184242959163803,0.011897307451471509,0.5789473684210527,0.3684210526315789,0.05263157894736842,1.0,0.0,1.0,0.0,0.631578947368421,0.00468559046556094,0.004313082100478205,0.002315313025434307,0.004363769738883083,0.006935687263556201,0.006935687263556201,0.0023612750885477762,-0.004689331770222793,0.004574412175008424,0.0034385500316361783,0.006935687263556201,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,0.003130870381966133,-0.015028177833437684,0.0068879148403256105,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T13:15:00+09:00,2026-02-05,005930,005930.KS,13,15,159700.0,159900.0,158900.0,159800.0,989074.0,158054025200.0,4666289369300.0,163257.32697768396,0.0006261740763933155,0.007566204287515754,0.0,0.0,-0.011138613861386149,-0.015403573629081957,-0.02143294549908148,-0.02501525320317266,-0.05275637225844698,-0.025609756097561,0.008201892744479578,-0.021177162714152153,0.3939393939393939,0.12380952380952381,0.11926605504587157,-0.05443786982248522,0.008201892744479578,0.11926605504587157,0.23636363636363636,0.8376862870893532,0.7559619746710541,0.6436725297766568,0.6436725297766568,1.3424456570743653,42.857142857142854,159738.23762713518,160403.76029230305,161778.96936618123,162812.67044402735,159540.0,160210.0,162215.0,163788.33333333334,-0.014887649107665712,-0.024350533717297784,0.0003866473912714774,-0.0037640033575448983,-0.012232550213012616,-0.01850390658055734,-0.012614320310243343,-0.005110258809654544,-0.00339475796319888,0.0,1.0,-201.19047619048843,0.44635629112163977,-411.35338345864693,0.7954286949476214,66.89194061653124,0.25,0.25,2.0,0.0,29.577464788732385,25.0,16.63170163170163,-1583.5097159123106,-1309.7623533074166,-273.7473626048941,-0.015403573629081957,-52.331136536246625,-75.0,27.037429366798065,1000.0,0.006257822277847309,0.006770023494515859,1045.0,0.9569377990430622,0.0,-0.03971547125074096,0.025609756097560974,0.006184242959163803,0.006257822277847309,0.1,0.1,0.8,1.0,0.0,0.0,0.0,0.9,-0.00048082368490387495,0.0006082270944205437,0.003733291380241033,0.004489539570095902,0.0006261740763933155,0.0006261740763933155,0.0011778563015312216,-0.003516998827667095,-0.0005516822251379061,0.003516998827667095,0.0006261740763933155,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,0.0025031289111390187,-0.01251564455569465,0.007509386733416771,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T13:30:00+09:00,2026-02-05,005930,005930.KS,13,30,159800.0,161200.0,159700.0,161150.0,1038231.0,167310925650.0,4833600294950.0,163225.20556659426,0.0084480600750938,0.009079524107701964,0.01607818411097095,0.0084480600750938,-0.0009299442033477989,-0.0015489467162329573,-0.011955855303494745,-0.016778523489932917,-0.04475400118553641,-0.017378048780487765,0.016719242902208276,-0.012713756796266407,0.9464285714285714,0.2523809523809524,0.24311926605504589,-0.04644970414201188,0.016719242902208276,0.24311926605504589,0.4818181818181818,0.8473649996143633,0.7768466650024547,0.670803184326908,0.670803184326908,1.2707518627325425,66.23376623376623,160208.8250847568,160539.44023915703,161719.06752178303,162731.56456870894,159810.0,160185.0,161832.5,163787.5,-0.0042173234671650794,-0.016103182477295253,0.005874675847259203,0.003803176091391691,-0.0035188647232731185,-0.009718855545330696,-0.009338678859391769,-0.003137440986187068,-0.002471263045527805,0.0,1.0,55.357142857139806,0.037802399527960606,-322.59398496240465,0.7185493367118909,65.35532597067291,0.375,0.25,3.0,0.0,35.48387096774192,50.96153846153846,33.01282051282051,-1431.4618689023773,-1334.102256426409,-97.35961247596833,-0.0015489467162329573,-22.194485980152933,-49.03846153846153,24.828090294750254,1021.4285714285714,0.006338371526084837,0.007165017011357401,1085.0,1.3824884792626728,0.0,-0.03971547125074096,0.017378048780487806,0.006184242959163803,0.00930809804529941,0.9,0.03333333333333333,0.06666666666666667,1.0,0.0,1.0,0.0,0.9666666666666667,0.0020612573429799053,0.0012143450174058046,0.004679688367043244,0.0048803488163879916,0.0084480600750938,0.0084480600750938,0.00764705882352934,0.0029274004683841337,0.0008010012515644593,0.005520659606709666,0.0084480600750938,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,-0.011479987589202656,-0.025752404591995015,0.015823766677008997,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T13:45:00+09:00,2026-02-05,005930,005930.KS,13,45,161150.0,161600.0,160800.0,161200.0,1126195.0,181542634000.0,5015142928950.0,163198.15748534424,0.00031026993484339904,0.008760951188986343,0.009392611145898622,0.016393442622950838,0.006242197253433224,-0.0024752475247524774,-0.009219422249538978,-0.016473459426479597,-0.04445761707172491,-0.017073170731707332,0.017034700315457396,-0.012243750273490006,0.8709677419354839,0.4909090909090909,0.24770642201834864,-0.017073170731707332,0.017034700315457396,0.24770642201834864,0.4909090909090909,1.0045410595270376,0.8826252850303752,0.7266424186911945,0.7266424186911945,1.2780189672383722,68.42105263157895,160539.2167231712,160659.54201385574,161669.63251970845,162656.85410194265,160090.0,160145.0,161457.5,163795.83333333334,-0.0015948469411455335,-0.01584798148101041,0.004116024048928857,0.00336399556085909,-0.002904890129265314,-0.008956610589736291,-0.0069921343849126405,-0.0019609527831275786,-0.001904139767624602,0.0,1.0,201.78571428570285,0.34602773135811893,-223.19548872179962,0.7088224196577869,64.38529526009366,0.5,0.3,4.0,0.0,36.36363636363636,55.10204081632652,43.68785975928832,-1292.034503080824,-1325.6887057572922,33.65420267646823,-0.0024752475247524774,-4.779273047415424,-44.89795918367347,25.356608835249503,1014.2857142857143,0.006292095001772422,0.0071784006791015455,1075.0,0.7441860465116279,0.0,-0.03971547125074096,0.01707317073170732,0.006198867005704956,0.004962779156327543,0.0625,0.5,0.4375,1.0,0.0,0.0,0.0,0.5,-7.646516401638159e-05,-0.001865793693182738,0.00623508480272128,0.004302434680178546,0.00031026993484339904,0.00031026993484339904,-0.0005837711617046049,0.010625737898465104,0.0008940410965480039,0.005767704724485734,0.0008940410965480039,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,-0.056451612903225756,-0.018610421836228297,0.016129032258064516,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
2026-02-05T14:00:00+09:00,2026-02-05,005930,005930.KS,14,0,161200.0,161200.0,160200.0,160350.0,740693.0,118770122550.0,5133913051500.0,163175.38888675522,-0.0052729528535979675,-0.004964318957493052,0.003441802252815984,0.004070131496556106,0.0028142589118198558,-0.0058896466212027265,-0.018665850673194595,-0.021659548505186144,-0.0494961470065205,-0.022256097560975574,0.011671924290220792,-0.01731504307133014,0.5967741935483871,0.33636363636363636,0.16972477064220184,-0.022256097560975574,0.011671924290220792,0.16972477064220184,0.33636363636363636,0.760817966649316,0.6525958264133322,0.5602867042980871,0.5602867042980871,0.8666056268317459,55.91397849462365,160476.14448211415,160603.26164770016,161543.95323211717,162544.3246335552,160440.0,160050.0,161280.0,163808.33333333334,-0.005766369047619069,-0.021112072035407325,-0.0007860637636905032,-0.001576939628135987,-0.007390887793872536,-0.013499853892174674,-0.00661001992732424,-0.001452698919920281,-0.0016481875135412327,0.0,1.0,221.4285714285666,0.40899418357214,-200.45112781955322,0.6459287678184531,63.49243811723651,0.5,0.3,0.0,1.0,35.22012578616352,43.02325581395349,49.695611697272824,-1235.87876629096,-1307.7267178640259,71.84795157306598,-0.0058896466212027265,-15.203505252599923,-56.97674418604651,25.467042558479662,1028.5714285714287,0.0064145396231457975,0.004037605095388674,1030.0,0.970873786407767,0.0,-0.03971547125074096,0.02225609756097561,0.002394272032972541,0.006236357966947303,0.85,0.0,0.15,0.0,1.0,0.0,1.0,0.15,-0.0009585223911040552,0.0008477418133425729,0.0005280983826123631,0.000804991923538001,-0.0009585223911040552,0.0008477418133425729,-0.007009345794392496,0.0011778563015312216,0.0017363929407945289,0.002892275195024885,0.0017363929407945289,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,151539.5083898534,130009.58597011567,0.03215551231863745,0.029311278946662744,58.306709265175726,-0.00871188550093338,0.14769452449567733,0.0,-0.059622195985832405,1.30716214017825,0.036279533139810756,-0.047084502650452165,-0.01714998440910509,0.01091362644215778,0.0,15m,SamsungElec,Technology,Consumer Electronics,KRW,1333204959100928,KSC
